"path","category","purpose","review_status","runtime_status","issues_found","issues_fixed","tests_covering_file","risk_remaining","notes"
"athleteos/supabase/migrations/20260801200000_push_delivery_rate_limit.sql","migration SQL","Schema, integrite, RLS, RPC ou index","corrigé","non exécuté: Docker indisponible","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/seed.sql","configuration","Configuration manifeste ou metadonnee","analysé statiquement","analyse et build si applicable","","","","faible a confirmer sur staging","Inventaire final 2026-08-01"
"athleteos/tailwind.config.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","faible","Analyse statique et contrats"
"athleteos/test_admin_actions.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_axis_model_parity.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_charge_model_parity.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_competition_transactions.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_import_club_athletes.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_performance_normalization.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_private_storage.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_rls_regression.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_send_push_regression.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/test_signup_regression.mjs","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","Execution Supabase bloquee par Docker","Voir preuves de test"
"athleteos/tsconfig.json","configuration","Configuration manifeste ou metadonnee","analysé statiquement","analyse et build si applicable","","","","faible a confirmer sur staging","Inventaire final 2026-08-01"
"athleteos/vercel.json","configuration","Configuration manifeste ou metadonnee","corrigé","analyse et build si applicable","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","faible a confirmer sur staging","Inventaire final 2026-08-01"
"athleteos/vite.config.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","faible","Analyse statique et contrats"
"athleteos/vitest.config.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","faible","Analyse statique et contrats"
"AUDIT_ATHLETEOS_BASELINE.md","documentation","Documentation ou livrable audit","corrigé","relecture statique","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","A synchroniser apres staging","Etat local sans sur-declaration"
"AUDIT_ATHLETEOS_COMPLET.md","documentation","Documentation ou livrable audit","corrigé","relecture statique","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","A synchroniser apres staging","Etat local sans sur-declaration"
"AUDIT_ATHLETEOS_DEPLOYMENT_CHECKLIST.md","documentation","Documentation ou livrable audit","corrigé","relecture statique","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","A synchroniser apres staging","Etat local sans sur-declaration"
"AUDIT_ATHLETEOS_FILE_COVERAGE.csv","configuration","Configuration manifeste ou metadonnee","corrigé","analyse et build si applicable","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","faible a confirmer sur staging","Inventaire final 2026-08-01"
"AUDIT_ATHLETEOS_ISSUES.json","configuration","Configuration manifeste ou metadonnee","corrigé","analyse et build si applicable","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","faible a confirmer sur staging","Inventaire final 2026-08-01"
"AUDIT_ATHLETEOS_TEST_EVIDENCE.md","documentation","Documentation ou livrable audit","corrigé","relecture statique","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","A synchroniser apres staging","Etat local sans sur-declaration"
"README.md","documentation","Documentation ou livrable audit","corrigé","relecture statique","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","A synchroniser apres staging","Etat local sans sur-declaration"
"athleteos/docs/audit/screenshots/README.md","documentation","Portée et limites des preuves visuelles","corrigé","relecture statique","Aucun","Oui","e2e/audit-visual.spec.js","Pages authentifiées non capturées","Documente les captures après correction uniquement"
"repomix-output.xml","hors perimetre","Export Repomix utilisateur","hors périmètre justifié","non exécuté","Voir registre JSON","","","Modification utilisateur préexistante","Exclu des changements audit"
